schema_version,experiment_id,run_id,sample_id,flow_id,artifact_flow_id,repeat_id,benchmark_name,record_type,counterexample_id,candidate_index,campaign_index,example_index,input_path,input_hash,input_valid,minimized_input_path,divergence_type,replay_count,replay_success_count,reproducible,used_for_repair,reference_behavior,candidate_behavior,reference_stdout,candidate_stdout,reference_stderr,candidate_stderr,reference_exit_code,candidate_exit_code,reference_signal,candidate_signal,reference_timeout,candidate_timeout,behavior_match,provenance,derived_from_flow_id,derived_from_run_id,independent_run
2.0,experiment_20260728_124405,725eec3a005fc8d9d8a1,p00327,F5,F3,0,s356526576,counterexample,1af30aa16cc767d805c3bdfa,2,2,3,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/1af30aa16cc767d805c3bdfa.bin,5eb6d903bb68d63aeabbc0dadca8c807b25fee3343298d8f22d634c375701391,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""bm8K"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""eWVzCg=="", ""terminating_signal"": null, ""timeout_status"": false}",bm8K,eWVzCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,725eec3a005fc8d9d8a1,p00327,F5,F3,0,s356526576,counterexample,16368f3bbd4b04b6c290af0e,2,2,4,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/16368f3bbd4b04b6c290af0e.bin,85603f70a2b561e11fdf08b33a6cfd04165183c8914892c3038d6c399f05f304,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""bm8K"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""eWVzCg=="", ""terminating_signal"": null, ""timeout_status"": false}",bm8K,eWVzCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,725eec3a005fc8d9d8a1,p00327,F5,F3,0,s356526576,counterexample,7a5e828ff59d46f511711e87,2,2,5,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/7a5e828ff59d46f511711e87.bin,9b26ab8f669ee0e81c3eff31208bf992bb72ed465b37ada5951df4e7a6cbd83c,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""bm8K"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""eWVzCg=="", ""terminating_signal"": null, ""timeout_status"": false}",bm8K,eWVzCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,725eec3a005fc8d9d8a1,p00327,F5,F3,0,s356526576,counterexample,4ea7e77868f18e929b82401b,2,2,6,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/4ea7e77868f18e929b82401b.bin,dd7d2aa5e2ff8c74265b0b379a97f5aa738482aaba53d519418f46dec2e42fd3,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""bm8K"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""eWVzCg=="", ""terminating_signal"": null, ""timeout_status"": false}",bm8K,eWVzCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,725eec3a005fc8d9d8a1,p00327,F5,F3,0,s356526576,counterexample,bf1c8e3c1301a671b42675a9,2,2,7,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/bf1c8e3c1301a671b42675a9.bin,dd15f8534f72daa6a0f754d92b71b2f4aa733798fbbc95db9a0cc3fa30cdd593,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""bm8K"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""eWVzCg=="", ""terminating_signal"": null, ""timeout_status"": false}",bm8K,eWVzCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,c9ab6a3b397091d574ac,p00693,F2,F5,0,s746355550,counterexample,0cef2f7a80da8015b1d968d8,1,1,1,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/0cef2f7a80da8015b1d968d8.bin,7811c38027b15cc11fa5e95a24d5eee961b30a9b4e91b09ec97202fd22ef6500,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MgoxOTIxNjg5MSAwMTIzNDM0NSBIZWxsbwoxOTIxNjgwOSAxMTIwMDM0MCBXb3JsZAoxCjEyMzQ1Njc4IDIzNDU2Nzg5IEhlbGxvCg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MAoxCjEyMzQ1Njc4IDIzNDU2Nzg5IEhlbGxvCg=="", ""terminating_signal"": null, ""timeout_status"": false}",MgoxOTIxNjg5MSAwMTIzNDM0NSBIZWxsbwoxOTIxNjgwOSAxMTIwMDM0MCBXb3JsZAoxCjEyMzQ1Njc4IDIzNDU2Nzg5IEhlbGxvCg==,MAoxCjEyMzQ1Njc4IDIzNDU2Nzg5IEhlbGxvCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,404b503852cfb90e2d6c,p00788,F5,F3,0,s998194081,counterexample,0ffd740670dd4c928aaff79c,2,2,1,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/0ffd740670dd4c928aaff79c.bin,0d42da9e70dec4cf937098b2196f8d7e6492535ecfe682efa06e5d620c2b1ef1,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NDIxLzE4IDMwNC8xMwo1MjYvMjMgMzQzLzE1CjY4Ny8yOCAzNjgvMTUKNjUvOCA1MjgvNjUKMTQxLzIwIDcvMQo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NDIxLzE4IDEyMTE1LzUxOAo1MjYvMjMgNzg2Ny8zNDQKNjg3LzI4IDIwOTc4Lzg1NQo2NS84IDEwNDgvMTI5CjE0MS8yMCA3LzEK"", ""terminating_signal"": null, ""timeout_status"": false}",NDIxLzE4IDMwNC8xMwo1MjYvMjMgMzQzLzE1CjY4Ny8yOCAzNjgvMTUKNjUvOCA1MjgvNjUKMTQxLzIwIDcvMQo=,NDIxLzE4IDEyMTE1LzUxOAo1MjYvMjMgNzg2Ny8zNDQKNjg3LzI4IDIwOTc4Lzg1NQo2NS84IDEwNDgvMTI5CjE0MS8yMCA3LzEK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,404b503852cfb90e2d6c,p00788,F5,F3,0,s998194081,counterexample,643b80d06a9b9135f77f9565,2,2,2,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/643b80d06a9b9135f77f9565.bin,03ade87ecfc0f0b9d5df35ea6277388b8b0b50da431d4bfa900880634ecadd6d,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NTEvNSA5MjgvOTEKODYyLzEyMyA3LzEKMzQxLzI2IDExOC85Cg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NTEvNSA2MjMxLzYxMQo4NjIvMTIzIDcvMQozNDEvMjYgMTk0MS8xNDgK"", ""terminating_signal"": null, ""timeout_status"": false}",NTEvNSA5MjgvOTEKODYyLzEyMyA3LzEKMzQxLzI2IDExOC85Cg==,NTEvNSA2MjMxLzYxMQo4NjIvMTIzIDcvMQozNDEvMjYgMTk0MS8xNDgK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,404b503852cfb90e2d6c,p00788,F5,F3,0,s998194081,counterexample,4982865e821c6651b515414e,2,2,3,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/4982865e821c6651b515414e.bin,010d31cf116aa664b21de73a8bea53b39eb1ccda6dfe13e3fea434db69bb33fd,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""My8yIDQvMwo3LzQgNS8zCjg1LzM4IDM4LzE3Cg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""My8yIDcvNQo3LzQgMTIvNwo4NS8zOCAxOTkvODkK"", ""terminating_signal"": null, ""timeout_status"": false}",My8yIDQvMwo3LzQgNS8zCjg1LzM4IDM4LzE3Cg==,My8yIDcvNQo3LzQgMTIvNwo4NS8zOCAxOTkvODkK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,404b503852cfb90e2d6c,p00788,F5,F3,0,s998194081,counterexample,667cfa5d56c42495f02529a9,2,2,4,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/667cfa5d56c42495f02529a9.bin,ab771d11ac29cb0936729409cca561859d17470cc6e1a2f1109096b12e2ff66c,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MTQ3LzIwIDE2OS8yMwo1OS83IDQyLzUKNTIvMTUgNDUvMTMK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MTQ3LzIwIDE2MjQvMjIxCjU5LzcgNDU1LzU0CjUyLzE1IDE0Mi80MQo="", ""terminating_signal"": null, ""timeout_status"": false}",MTQ3LzIwIDE2OS8yMwo1OS83IDQyLzUKNTIvMTUgNDUvMTMK,MTQ3LzIwIDE2MjQvMjIxCjU5LzcgNDU1LzU0CjUyLzE1IDE0Mi80MQo=,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,404b503852cfb90e2d6c,p00788,F5,F3,0,s998194081,counterexample,0b721bd12d590d53e7ebb9d4,2,2,5,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/0b721bd12d590d53e7ebb9d4.bin,9abaa21a220cb87fe22c0aca75615d472625736315e3ddca104f0de615e2a055,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MzA2LzYxIDUvMQoyODcvMjQgNTYyLzQ3Cg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MzA2LzYxIDUvMQoyODcvMjQgNjU4OS81NTEK"", ""terminating_signal"": null, ""timeout_status"": false}",MzA2LzYxIDUvMQoyODcvMjQgNTYyLzQ3Cg==,MzA2LzYxIDUvMQoyODcvMjQgNjU4OS81NTEK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,404b503852cfb90e2d6c,p00788,F5,F3,0,s998194081,counterexample,d6d0c343392ead682cb60247,2,2,6,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/d6d0c343392ead682cb60247.bin,fd09c1fd0d24403b8b538f3578a5342c91e96ed1010da8f6f7ec3f0d0f08991f,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MTQ5LzcgNTMyLzI1CjI5Ny83MCAxNDAvMzMKNjEvMyA1NjkvMjgKMTk3LzkgMzcyLzE3Cjk2MS82MCAxNi8xCg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MTQ5LzcgMTU3NS83NAoyOTcvNzAgMTI5NC8zMDUKNjEvMyAxMDUyNy81MTgKMTk3LzkgOTQxMS80MzAKOTYxLzYwIDE2LzEK"", ""terminating_signal"": null, ""timeout_status"": false}",MTQ5LzcgNTMyLzI1CjI5Ny83MCAxNDAvMzMKNjEvMyA1NjkvMjgKMTk3LzkgMzcyLzE3Cjk2MS82MCAxNi8xCg==,MTQ5LzcgMTU3NS83NAoyOTcvNzAgMTI5NC8zMDUKNjEvMyAxMDUyNy81MTgKMTk3LzkgOTQxMS80MzAKOTYxLzYwIDE2LzEK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,404b503852cfb90e2d6c,p00788,F5,F3,0,s998194081,counterexample,532a3143f06b72ffc46e865e,2,2,7,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/532a3143f06b72ffc46e865e.bin,ad98f448f901de120b3e28ce02062fd83e579944d9e949b162f9d0a913484c46,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NjIvMyA0NzUvMjMKODU0LzI5IDI2NS85CjI1OS85IDYzMy8yMgo2MjcvMzEgMTgyLzkKOC8xIDg3LzExCg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NjIvMyA1MTA0LzI0Nwo4NTQvMjkgMjM0OTcvNzk4CjI1OS85IDI1MDYzLzg3MQo2MjcvMzEgNDQyOS8yMTkKOC8xIDYyNy83OQo="", ""terminating_signal"": null, ""timeout_status"": false}",NjIvMyA0NzUvMjMKODU0LzI5IDI2NS85CjI1OS85IDYzMy8yMgo2MjcvMzEgMTgyLzkKOC8xIDg3LzExCg==,NjIvMyA1MTA0LzI0Nwo4NTQvMjkgMjM0OTcvNzk4CjI1OS85IDI1MDYzLzg3MQo2MjcvMzEgNDQyOS8yMTkKOC8xIDYyNy83OQo=,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,3c9198be5c4d2c97513b,p00867,F4,F1,0,p00867,counterexample,c3434ef6d0b3aefc2bfb9d05,1,1,1,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/c3434ef6d0b3aefc2bfb9d05.bin,7691ba2ab7d6c109656ecc682a09c4b4d903690a948d17127bdda26508440f92,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MCAxIDAgMCAwIDAgMCAwIDAgMAo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MAo="", ""terminating_signal"": null, ""timeout_status"": false}",MCAxIDAgMCAwIDAgMCAwIDAgMAo=,MAo=,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,3c9198be5c4d2c97513b,p00867,F4,F1,0,p00867,counterexample,cdce547da79aba19bb952ac5,1,1,2,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/cdce547da79aba19bb952ac5.bin,4a98ad38cb8f3a2c9b89b96cd82889aa2c3d46ff535ec622bfe4f865b0f05b39,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MCAwIDAgMCAwIDAgMCAwIDAgMAo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NAo="", ""terminating_signal"": null, ""timeout_status"": false}",MCAwIDAgMCAwIDAgMCAwIDAgMAo=,NAo=,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,3c9198be5c4d2c97513b,p00867,F4,F1,0,p00867,counterexample,f93bda02437ebc71c6bc4b9e,1,1,3,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/f93bda02437ebc71c6bc4b9e.bin,9d7f55f28d661332b2c2a0f9ac61767faa6ea0e3ccfcb75444cf3fcb31a18c31,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MCAyIDAgMCAwIDAgMCAwIDAgMAo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NAo="", ""terminating_signal"": null, ""timeout_status"": false}",MCAyIDAgMCAwIDAgMCAwIDAgMAo=,NAo=,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260728_124405,3c9198be5c4d2c97513b,p00867,F4,F1,0,p00867,counterexample,1cec12fcdd077ef768251e38,1,1,4,/home/dungbv/clau/reports/experiment_20260728_124405/counterexample_inputs/1cec12fcdd077ef768251e38.bin,d41c135dcf308e8370d5565114d65083c4fc481d9f6831fff55927a28e5dbe60,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MCAxIDAgMSAwIDAgMCAwIDAgMQowIDAgMCAwIDAgMSAwIDEgMCAwCjEgMCAxIDAgMiAwIDAgMCAxIDAK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": """", ""terminating_signal"": null, ""timeout_status"": false}",MCAxIDAgMSAwIDAgMCAwIDAgMQowIDAgMCAwIDAgMSAwIDEgMCAwCjEgMCAxIDAgMiAwIDAgMCAxIDAK,,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
