schema_version,experiment_id,run_id,sample_id,flow_id,artifact_flow_id,repeat_id,benchmark_name,record_type,counterexample_id,candidate_index,campaign_index,example_index,input_path,input_hash,input_valid,minimized_input_path,divergence_type,replay_count,replay_success_count,reproducible,used_for_repair,reference_behavior,candidate_behavior,reference_stdout,candidate_stdout,reference_stderr,candidate_stderr,reference_exit_code,candidate_exit_code,reference_signal,candidate_signal,reference_timeout,candidate_timeout,behavior_match,provenance
2.0,experiment_20260821_120308,5785bfd52304ba88a580,p00008,F3,F3,0,s771404612,counterexample,2b5eed4e3f106ff0a1fb4e9c,1,1,4,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/2b5eed4e3f106ff0a1fb4e9c.bin,b656171c3f26453ee8c04d2e128965929ce3bdb55c60f4493e28c19011f7a416,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NAoxMAo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MjQxCg=="", ""terminating_signal"": null, ""timeout_status"": false}",NAoxMAo=,MjQxCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,5785bfd52304ba88a580,p00008,F3,F3,0,s771404612,counterexample,9e886765b98c5aaca784c824,1,1,5,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/9e886765b98c5aaca784c824.bin,259894f47f1cc873b328abab6461eebfc4df9ecbc6ef84440d9c076648aa1707,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MQowCg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MAo="", ""terminating_signal"": null, ""timeout_status"": false}",MQowCg==,MAo=,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,5785bfd52304ba88a580,p00008,F3,F3,0,s771404612,counterexample,719b4e63d62bf3d339e64283,1,1,6,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/719b4e63d62bf3d339e64283.bin,38d0ee8275e6fd60d9dd76b0d3be2fcf2e724b005ef9b9223e5cf5b4afb87e5a,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MQowCg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MAo="", ""terminating_signal"": null, ""timeout_status"": false}",MQowCg==,MAo=,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,5785bfd52304ba88a580,p00008,F3,F3,0,s771404612,counterexample,e36142ac2d249a4bfb7404e1,1,1,7,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/e36142ac2d249a4bfb7404e1.bin,a7d9538ad856623b519d9d79503a91c3b8dc29a72e14bcaf9e36f5b382d332e4,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NAoxCg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MjIxCg=="", ""terminating_signal"": null, ""timeout_status"": false}",NAoxCg==,MjIxCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,11afb851b1024d6d34f0,p00033,B2,B2,0,s763935897,counterexample,53ef8856d94a8caf97538f9e,1,1,1,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/53ef8856d94a8caf97538f9e.bin,ce859bb73abee23d7f9b94e4edfb60276c900bfed379bf26c382492997bf2141,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""WUVTCg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""WWVzCg=="", ""terminating_signal"": null, ""timeout_status"": false}",WUVTCg==,WWVzCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,11afb851b1024d6d34f0,p00033,B2,B2,0,s763935897,counterexample,ee52b62dcca16f067c6d88ff,1,1,2,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/ee52b62dcca16f067c6d88ff.bin,dd3713b1849dc7b2f30a4348d943bfd3199e8ef3f57110f56eaf5487bc531ef8,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""WUVTCllFUwpZRVMKWUVTCg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""WWVzClllcwpZZXMKWWVzCg=="", ""terminating_signal"": null, ""timeout_status"": false}",WUVTCllFUwpZRVMKWUVTCg==,WWVzClllcwpZZXMKWWVzCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,11afb851b1024d6d34f0,p00033,B2,B2,0,s763935897,counterexample,d9f59a7ff63cc2fc040b75e1,1,1,3,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/d9f59a7ff63cc2fc040b75e1.bin,b7e26108fbe2e64a3eb41078ddd24285fb6ee8e390b9ad2f3022c0502c07e9f9,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""WUVTCllFUwo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""WWVzClllcwo="", ""terminating_signal"": null, ""timeout_status"": false}",WUVTCllFUwo=,WWVzClllcwo=,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,11afb851b1024d6d34f0,p00033,B2,B2,0,s763935897,counterexample,f054a2a41cb8c00f9b70d4cf,1,1,4,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/f054a2a41cb8c00f9b70d4cf.bin,1bac6b8d156b6481a797f6a5120e41fb589d9a9df5d427ecb79db592182381dd,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""WUVTCk5PCg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""WWVzCk5vCg=="", ""terminating_signal"": null, ""timeout_status"": false}",WUVTCk5PCg==,WWVzCk5vCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,11afb851b1024d6d34f0,p00033,B2,B2,0,s763935897,counterexample,313f9f886e6af56991faa3b7,1,1,5,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/313f9f886e6af56991faa3b7.bin,f31f097342d9be447fd99ec426910ce01850a445c8d2ff659670493f801194a2,True,,MIXED_DIVERGENCE,2,2,True,False,"{""exit_code"": -6, ""stderr_base64"": ""bWFsbG9jKCk6IGNvcnJ1cHRlZCB0b3Agc2l6ZQo="", ""stdout_base64"": """", ""terminating_signal"": 6, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""WWVzClllcwpZZXMKWWVzClllcwpZZXMKWWVzClllcwo="", ""terminating_signal"": null, ""timeout_status"": false}",,WWVzClllcwpZZXMKWWVzClllcwpZZXMKWWVzClllcwo=,bWFsbG9jKCk6IGNvcnJ1cHRlZCB0b3Agc2l6ZQo=,,-6,0,6,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,ef8f1e1b5be851f347c6,p00793,B2,B2,0,p00793,counterexample,c8fd71f306a3b90ce6700e9d,1,1,1,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/c8fd71f306a3b90ce6700e9d.bin,91e8b27db9bc99c1a19dfbee7c0eb6c1cccb1f35e83a0f59ef5f27a0f3745133,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MSAwLjUwMDAwCjIgMC4yNTAwMAo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MC4wMDAwMDAK"", ""terminating_signal"": null, ""timeout_status"": false}",MSAwLjUwMDAwCjIgMC4yNTAwMAo=,MC4wMDAwMDAK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,ef8f1e1b5be851f347c6,p00793,B2,B2,0,p00793,counterexample,55cf5501e1263f733dad0851,1,1,2,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/55cf5501e1263f733dad0851.bin,7abf9c85aa982fb823da537e3e7f9460fd916a90f59cff864d58806b87feead6,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MSAwLjMxMzYzCjIgMC4zNTc1Mwo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MC4wMDAwMDAK"", ""terminating_signal"": null, ""timeout_status"": false}",MSAwLjMxMzYzCjIgMC4zNTc1Mwo=,MC4wMDAwMDAK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,ef8f1e1b5be851f347c6,p00793,B2,B2,0,p00793,counterexample,7639659c12b98d2704a24c9b,1,1,3,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/7639659c12b98d2704a24c9b.bin,8e42a9a93da6cf50a28631bd4f12d7977ddb477cd247614dad82e50b8009cac2,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MSAwLjI3OTUyCjIgMC41NjUwMgozIDAuMjI3NzUKNCAwLjQ4NjQ2Cg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MC4wMDAwMDAK"", ""terminating_signal"": null, ""timeout_status"": false}",MSAwLjI3OTUyCjIgMC41NjUwMgozIDAuMjI3NzUKNCAwLjQ4NjQ2Cg==,MC4wMDAwMDAK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,ef8f1e1b5be851f347c6,p00793,B2,B2,0,p00793,counterexample,5775591b3879cec5db0c06fb,1,1,4,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/5775591b3879cec5db0c06fb.bin,f533301863e17e9d3ff58e8df9913e6e53b108c9ac1bf230ce7fcedae823b7cf,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MSAwLjUxMDkwCg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MC4wMDAwMDAK"", ""terminating_signal"": null, ""timeout_status"": false}",MSAwLjUxMDkwCg==,MC4wMDAwMDAK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,ef8f1e1b5be851f347c6,p00793,B2,B2,0,p00793,counterexample,0ee6b2446cea0292787cd1a5,1,1,5,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/0ee6b2446cea0292787cd1a5.bin,38eb596e7dcbb02b7eb052b0efec88063dbdb483965243bc09c2f67b3c5e42a5,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MSAwLjIxMzA0CjIgMC4xMjkyMgozIDAuMTg5MDMKNCAwLjI1MjMzCg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""OC43MzMzODkK"", ""terminating_signal"": null, ""timeout_status"": false}",MSAwLjIxMzA0CjIgMC4xMjkyMgozIDAuMTg5MDMKNCAwLjI1MjMzCg==,OC43MzMzODkK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,ef8f1e1b5be851f347c6,p00793,B2,B2,0,p00793,counterexample,1b4a4342f1f98ee4127f7bd0,1,1,6,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/1b4a4342f1f98ee4127f7bd0.bin,cca0b7007ffbc1679cae723a16a76f1629a0261671dcded4f0dc53d58768b707,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MSAwLjIxMTQ2CjIgMC4zNTA1NAozIDAuMzE4ODIK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MC4wMDAwMDAK"", ""terminating_signal"": null, ""timeout_status"": false}",MSAwLjIxMTQ2CjIgMC4zNTA1NAozIDAuMzE4ODIK,MC4wMDAwMDAK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,ef8f1e1b5be851f347c6,p00793,B2,B2,0,p00793,counterexample,d508f24823709cde6f096f02,1,1,7,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/d508f24823709cde6f096f02.bin,27d1373d68f1af1d1948cb377cb718283d97b495a39f25080591911cdb032daa,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MSAwLjE3ODIzCjIgMC4wMjIyOQozIDAuNTEzODgK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MC4wMDAwMDAK"", ""terminating_signal"": null, ""timeout_status"": false}",MSAwLjE3ODIzCjIgMC4wMjIyOQozIDAuNTEzODgK,MC4wMDAwMDAK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,24e164d8bb9f549739b5,p01315,B2,B2,0,s212409236,counterexample,e878d288266c6b8b05c21936,1,1,1,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/e878d288266c6b8b05c21936.bin,1cce81204c8c2eb04d3ee59fd0de322d7fd41f4f1598b2fff96599ed3f5b6885,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""ZWdncGxhbnQKYXBwbGUKY2Fycm90CmJhbmFuYQpkdXJpYW4KIwplbm9raQpvbmlvbgpwb3RhdG8KdG9tYXRvCiMKYgpjCmEKIwo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""ZWdncGxhbnQKYXBwbGUKY2Fycm90CmJhbmFuYQpkdXJpYW4K"", ""terminating_signal"": null, ""timeout_status"": false}",ZWdncGxhbnQKYXBwbGUKY2Fycm90CmJhbmFuYQpkdXJpYW4KIwplbm9raQpvbmlvbgpwb3RhdG8KdG9tYXRvCiMKYgpjCmEKIwo=,ZWdncGxhbnQKYXBwbGUKY2Fycm90CmJhbmFuYQpkdXJpYW4K,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,24e164d8bb9f549739b5,p01315,B2,B2,0,s212409236,counterexample,1bae926e9475e70bab4697d4,1,1,2,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/1bae926e9475e70bab4697d4.bin,024f12504af32435fe261dc40fbb5ac6537bc5ae16709b5688245f6ba42d30e3,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""aXRlbTBfMl83ODE1Cml0ZW0wXzNfNDEwMQppdGVtMF8xXzkzMDgKaXRlbTBfMF8yOTMKIwo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""aXRlbTBfMl83ODE1Cml0ZW0wXzNfNDEwMQppdGVtMF8xXzkzMDgKaXRlbTBfMF8yOTMK"", ""terminating_signal"": null, ""timeout_status"": false}",aXRlbTBfMl83ODE1Cml0ZW0wXzNfNDEwMQppdGVtMF8xXzkzMDgKaXRlbTBfMF8yOTMKIwo=,aXRlbTBfMl83ODE1Cml0ZW0wXzNfNDEwMQppdGVtMF8xXzkzMDgKaXRlbTBfMF8yOTMK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,24e164d8bb9f549739b5,p01315,B2,B2,0,s212409236,counterexample,72ba17edf142fb26ff9fc7cd,1,1,3,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/72ba17edf142fb26ff9fc7cd.bin,1d9696a4b0b6cec6d834caee0bfd0b1b7362952466ede1e18b2f4be8437f5b94,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""aXRlbTBfM183NDY5Cml0ZW0wXzBfNDMwOAppdGVtMF8yXzkxOTkKaXRlbTBfMV8xNzkxCiMK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""aXRlbTBfM183NDY5Cml0ZW0wXzBfNDMwOAppdGVtMF8yXzkxOTkKaXRlbTBfMV8xNzkxCg=="", ""terminating_signal"": null, ""timeout_status"": false}",aXRlbTBfM183NDY5Cml0ZW0wXzBfNDMwOAppdGVtMF8yXzkxOTkKaXRlbTBfMV8xNzkxCiMK,aXRlbTBfM183NDY5Cml0ZW0wXzBfNDMwOAppdGVtMF8yXzkxOTkKaXRlbTBfMV8xNzkxCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_120308,24e164d8bb9f549739b5,p01315,B2,B2,0,s212409236,counterexample,646abd98df2f25ae1805a299,1,1,4,/home/dungbv/clau/reports/experiment_20260821_120308/counterexample_inputs/646abd98df2f25ae1805a299.bin,fc0eb9ab990d8ffc8066c7f7382fa3bba23a74efcf06553902d9f3e3a300c37b,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""aXRlbTBfMF8xOTk4CiMK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""aXRlbTBfMF8xOTk4Cg=="", ""terminating_signal"": null, ""timeout_status"": false}",aXRlbTBfMF8xOTk4CiMK,aXRlbTBfMF8xOTk4Cg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
