schema_version,experiment_id,run_id,sample_id,flow_id,artifact_flow_id,repeat_id,benchmark_name,record_type,counterexample_id,candidate_index,campaign_index,example_index,input_path,input_hash,input_valid,minimized_input_path,divergence_type,replay_count,replay_success_count,reproducible,used_for_repair,reference_behavior,candidate_behavior,reference_stdout,candidate_stdout,reference_stderr,candidate_stderr,reference_exit_code,candidate_exit_code,reference_signal,candidate_signal,reference_timeout,candidate_timeout,behavior_match,provenance,derived_from_flow_id,derived_from_run_id,independent_run
2.0,experiment_20260801_182616,a52546cda699c96ede33,p00033,F5,F5,0,s763935897,counterexample,c1b1eb19988c5a9aaee43342,1,1,7,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/c1b1eb19988c5a9aaee43342.bin,643f3ab9cd7cb23dd31dc43711bc209dbc14bb26bdfcaaf518859f3e05baf8b0,True,,MIXED_DIVERGENCE,2,2,True,False,"{""exit_code"": -6, ""stderr_base64"": ""bWFsbG9jKCk6IGNvcnJ1cHRlZCB0b3Agc2l6ZQo="", ""stdout_base64"": """", ""terminating_signal"": 6, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""Tk8K"", ""terminating_signal"": null, ""timeout_status"": false}",,Tk8K,bWFsbG9jKCk6IGNvcnJ1cHRlZCB0b3Agc2l6ZQo=,,-6,0,6,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,f88c0c98125fc35b202e,p00327,F4,F4,0,s356526576,counterexample,4f321a728f94df8cf0739cd6,1,1,1,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/4f321a728f94df8cf0739cd6.bin,3f11ad6bbc7ecca0b2416b713dee77f1a635c00aaeaa946e14cde1c2bfae56d5,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""bm8K"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""Tk8K"", ""terminating_signal"": null, ""timeout_status"": false}",bm8K,Tk8K,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,f88c0c98125fc35b202e,p00327,F4,F4,0,s356526576,counterexample,1e40f7b33bfa8f51eb48995f,1,1,2,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/1e40f7b33bfa8f51eb48995f.bin,71e9e456c14b860b4d0fefcc66850bbd20f29c1a02cf405b68459bd8e4dfa7b8,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""bm8K"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""Tk8K"", ""terminating_signal"": null, ""timeout_status"": false}",bm8K,Tk8K,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,f88c0c98125fc35b202e,p00327,F4,F4,0,s356526576,counterexample,48692097bcfb68c89aa9eecd,1,1,3,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/48692097bcfb68c89aa9eecd.bin,5eb6d903bb68d63aeabbc0dadca8c807b25fee3343298d8f22d634c375701391,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""bm8K"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""Tk8K"", ""terminating_signal"": null, ""timeout_status"": false}",bm8K,Tk8K,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,f88c0c98125fc35b202e,p00327,F4,F4,0,s356526576,counterexample,b81787bbbd182361f704e16b,1,1,4,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/b81787bbbd182361f704e16b.bin,bc085d3f9a78a5cfb35e15a19621cab51311257a6b8e90dbe49f5f5c0d5a1845,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""eWVzCg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""WUVTCg=="", ""terminating_signal"": null, ""timeout_status"": false}",eWVzCg==,WUVTCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,f88c0c98125fc35b202e,p00327,F4,F4,0,s356526576,counterexample,e5f009ded49b66f78cf7a812,1,1,5,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/e5f009ded49b66f78cf7a812.bin,85603f70a2b561e11fdf08b33a6cfd04165183c8914892c3038d6c399f05f304,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""bm8K"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""Tk8K"", ""terminating_signal"": null, ""timeout_status"": false}",bm8K,Tk8K,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,f88c0c98125fc35b202e,p00327,F4,F4,0,s356526576,counterexample,68fba0ad3b03aae69570ac8e,1,1,6,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/68fba0ad3b03aae69570ac8e.bin,dd7d2aa5e2ff8c74265b0b379a97f5aa738482aaba53d519418f46dec2e42fd3,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""bm8K"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""Tk8K"", ""terminating_signal"": null, ""timeout_status"": false}",bm8K,Tk8K,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,f88c0c98125fc35b202e,p00327,F4,F4,0,s356526576,counterexample,9274fd069890ccc6013214ef,1,1,7,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/9274fd069890ccc6013214ef.bin,f4a8ae8e74ddfb896a256de4e3099911dcaa6a9302591713898069b0bcd6e3d7,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""bm8K"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""Tk8K"", ""terminating_signal"": null, ""timeout_status"": false}",bm8K,Tk8K,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,5864865dad93aafe1cee,p00327,F5,F5,0,s356526576,counterexample,b95ae2e4c31314c94b9f4425,1,1,1,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/b95ae2e4c31314c94b9f4425.bin,bc085d3f9a78a5cfb35e15a19621cab51311257a6b8e90dbe49f5f5c0d5a1845,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""eWVzCg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""bm8K"", ""terminating_signal"": null, ""timeout_status"": false}",eWVzCg==,bm8K,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,c47aef25853e4c44452c,p00678,F3,F3,0,s961523709,counterexample,937fc2746efb3bb1fbbecb12,1,1,1,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/937fc2746efb3bb1fbbecb12.bin,60b8d2cd72f2a8fd63230a961f75487f44626952586ff72ea39220bb5833f165,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MjQ1MzMuMzMzMzM3MTQK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MjQ1MzMuMzMzMzM1NjAK"", ""terminating_signal"": null, ""timeout_status"": false}",MjQ1MzMuMzMzMzM3MTQK,MjQ1MzMuMzMzMzM1NjAK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,c47aef25853e4c44452c,p00678,F3,F3,0,s961523709,counterexample,52298ffe649ae464df11d01c,1,1,2,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/52298ffe649ae464df11d01c.bin,2e8fb28dd0baa3f5677291795c071c594782a9c179d4abda8b7a78e7526149b3,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MC4wMDAwMTAyNwo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MC4wMDAwMDAwMAo="", ""terminating_signal"": null, ""timeout_status"": false}",MC4wMDAwMTAyNwo=,MC4wMDAwMDAwMAo=,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,c47aef25853e4c44452c,p00678,F3,F3,0,s961523709,counterexample,688f85ed62922e45ec8390d8,1,1,3,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/688f85ed62922e45ec8390d8.bin,b60248482ffd210568e96d728daf09cf99cd6ccd8ef4ce0e3be31c0de6188974,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NjUxNTYuNTAwMDMzNTgK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NjUxNTYuNTAwMDIzNTAK"", ""terminating_signal"": null, ""timeout_status"": false}",NjUxNTYuNTAwMDMzNTgK,NjUxNTYuNTAwMDIzNTAK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,c47aef25853e4c44452c,p00678,F3,F3,0,s961523709,counterexample,40174e8924d4ce73427ee873,1,1,4,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/40174e8924d4ce73427ee873.bin,67119d8a970c830a5be93cfa35c5751efb0b5b17a1cf7b00eb46a44fbd2bd142,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MjQzOTQ3LjAwMDAxMzU5Cg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MjQzOTQ3LjAwMDAxMTE2Cg=="", ""terminating_signal"": null, ""timeout_status"": false}",MjQzOTQ3LjAwMDAxMzU5Cg==,MjQzOTQ3LjAwMDAxMTE2Cg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,c47aef25853e4c44452c,p00678,F3,F3,0,s961523709,counterexample,850a028154c9bcc1ab844dc6,1,1,5,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/850a028154c9bcc1ab844dc6.bin,15d9c9cda8e571cf36cfa45a6df27e500c2cc125f2439e3ccb87e1bd35ce722c,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MjQzOTQ3LjAwMDAxMzU5Cg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MjQzOTQ3LjAwMDAxMTE2Cg=="", ""terminating_signal"": null, ""timeout_status"": false}",MjQzOTQ3LjAwMDAxMzU5Cg==,MjQzOTQ3LjAwMDAxMTE2Cg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,c47aef25853e4c44452c,p00678,F3,F3,0,s961523709,counterexample,035547fd2a4e43bde32bbe27,1,1,6,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/035547fd2a4e43bde32bbe27.bin,ad0716880b8b053f6956f33c7a01eac98685604988c8425450c397fe482dcfe0,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MTUyMjYyLjcwOTAwMDI4Cg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MTUyMjYyLjcwODkwMzEyCg=="", ""terminating_signal"": null, ""timeout_status"": false}",MTUyMjYyLjcwOTAwMDI4Cg==,MTUyMjYyLjcwODkwMzEyCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,c47aef25853e4c44452c,p00678,F3,F3,0,s961523709,counterexample,66ce41cbf87b37fe73a300c1,1,1,7,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/66ce41cbf87b37fe73a300c1.bin,41434417e78929b658dc7dc4dc35d9762a4334a86267bdde008dde54336fb193,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MjQzOTQ3LjAwMDAxMzU5Cg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MjQzOTQ3LjAwMDAxMTE2Cg=="", ""terminating_signal"": null, ""timeout_status"": false}",MjQzOTQ3LjAwMDAxMzU5Cg==,MjQzOTQ3LjAwMDAxMTE2Cg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,102e40579796eb6e1cbb,p00788,F1,F1,0,s998194081,counterexample,f8714864e9a21e7b0374f3e9,1,1,1,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/f8714864e9a21e7b0374f3e9.bin,4e5a7c4b487c95a9e21c12a73534073b948b06c8c5a5a45f937a7fdc5ed4cb64,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NzUxLzU5IDE0MC8xMQo0OC8xMSA2MS8xNAozNTEvMzUgMTAvMQo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NzUxLzU5IDg5MzUvNzAyCjQ4LzExIDIzMS81MwozNTEvMzUgMTAvMQo="", ""terminating_signal"": null, ""timeout_status"": false}",NzUxLzU5IDE0MC8xMQo0OC8xMSA2MS8xNAozNTEvMzUgMTAvMQo=,NzUxLzU5IDg5MzUvNzAyCjQ4LzExIDIzMS81MwozNTEvMzUgMTAvMQo=,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,102e40579796eb6e1cbb,p00788,F1,F1,0,s998194081,counterexample,ce8a60d7259ef66d61db1c33,1,1,2,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/ce8a60d7259ef66d61db1c33.bin,010d31cf116aa664b21de73a8bea53b39eb1ccda6dfe13e3fea434db69bb33fd,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""My8yIDQvMwo3LzQgNS8zCjg1LzM4IDM4LzE3Cg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""My8yIDcvNQo3LzQgMTIvNwo4NS8zOCAxOTkvODkK"", ""terminating_signal"": null, ""timeout_status"": false}",My8yIDQvMwo3LzQgNS8zCjg1LzM4IDM4LzE3Cg==,My8yIDcvNQo3LzQgMTIvNwo4NS8zOCAxOTkvODkK,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,102e40579796eb6e1cbb,p00788,F1,F1,0,s998194081,counterexample,9878d3bde6679dc37b93d737,1,1,3,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/9878d3bde6679dc37b93d737.bin,9493112f0d3187a4861d07190b693daf0531a448dd665c5badc5aaacac8d0ff7,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MjAvMSA0MTkvMjEKMTA1LzExIDE5LzIK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MjAvMSA3OTcwLzM5OQoxMDUvMTEgODQ5Lzg5Cg=="", ""terminating_signal"": null, ""timeout_status"": false}",MjAvMSA0MTkvMjEKMTA1LzExIDE5LzIK,MjAvMSA3OTcwLzM5OQoxMDUvMTEgODQ5Lzg5Cg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
2.0,experiment_20260801_182616,102e40579796eb6e1cbb,p00788,F1,F1,0,s998194081,counterexample,9515cb91ae3ef43280de312a,1,1,4,/home/dungbv/clau/reports/experiment_20260801_182616/counterexample_inputs/9515cb91ae3ef43280de312a.bin,ac14bbf5266a0e758e90b75a6bd1aa4ab92c4e709a28265fc4b6926f407d026b,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NjMvNCA4MDMvNTEKNDUzLzI5IDMyOC8yMQoyODMvMTcgMjMzLzE0Cg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""NjMvNCA1OTM3LzM3Nwo0NTMvMjkgNTYzOS8zNjEKMjgzLzE3IDI2MTMvMTU3Cg=="", ""terminating_signal"": null, ""timeout_status"": false}",NjMvNCA4MDMvNTEKNDUzLzI5IDMyOC8yMQoyODMvMTcgMjMzLzE0Cg==,NjMvNCA1OTM3LzM3Nwo0NTMvMjkgNTYzOS8zNjEKMjgzLzE3IDI2MTMvMTU3Cg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default,,,
